experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_world_x,payload_rel_world_y,payload_rel_world_z,payload_disp_world_x,payload_disp_world_y,payload_disp_world_z,payload_rel_base_x,payload_rel_base_y,payload_rel_base_z,payload_disp_base_x,payload_disp_base_y,payload_disp_base_z,payload_distance,payload_distance_change,x_des,y_des,yaw_des,x_error,y_error,tracking_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw,control_effort,total_control_effort,ctrl_x_saturated,ctrl_y_saturated,disturbance_fx
fixed_payload,0.020000000000000004,9.888335104688592e-05,-1.5080587315226629e-06,2.3816997459960535e-05,0.008257662302927926,-0.00012535454518962366,0.0019830291478231,0.12008137545583929,0.05000112475320693,0.855,0.11999900742939826,0.05000238210284807,0.705,-9.925706017377411e-07,2.3821028480655593e-06,0.0,0.12,0.049999999999999996,0.705,0.0,-6.938893903907228e-18,0.0,0.7168856254661548,0.0,0.016000000000000004,0.0,0.0,0.015901116648953117,1.5080587315226629e-06,0.01590111672046511,-2.381699746001331e-05,28.37412673213148,0.004041918563299772,-0.011315723929700844,28.37412702001885,28.374129276398456,False,False,0.0
fixed_payload,0.022000000000000006,0.00011691137991122865,-1.7813476275744405e-06,2.8142415523601966e-05,0.009014014432171364,-0.00013664444802588877,0.002162709031820715,0.12009769246713903,0.05000134996678217,0.855,0.11999880911609215,0.05000285802551369,0.705,-1.1908839078478284e-06,2.858025513689799e-06,0.0,0.12,0.05,0.705,0.0,0.0,0.0,0.7168856254661548,0.0,0.017600000000000005,0.0,0.0,0.017483088620088776,1.7813476275744405e-06,0.017483088710839312,-2.814241552373531e-05,28.41102648535565,0.004447731430897735,-0.012493599823438933,28.41102683350067,28.411029580497985,False,False,0.0
fixed_payload,0.024000000000000007,0.00013645397593715575,-2.077179542547316e-06,3.282697338767608e-05,0.009771298012963545,-0.00014791595748643783,0.0023422789320370566,0.12011550421161549,0.05000159572243493,0.8549999999999999,0.11999859283170426,0.0500033770700625,0.7049999999999998,-1.4071682957333964e-06,3.3770700624963235e-06,-1.1102230246251565e-16,0.11999999999999998,0.049999999999999996,0.7049999999999997,-1.3877787807814457e-17,-6.938893903907228e-18,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.01920000000000001,0.0,0.0,0.019063546024062853,2.077179542547316e-06,0.01906354613722844,-3.282697338757856e-05,28.44783303967756,0.004853809586009084,-0.013679814579017673,28.44783345375949,28.447836742890743,False,False,0.0
fixed_payload,0.02600000000000001,0.00015751299689040123,-2.3955173558620124e-06,3.787044617371851e-05,0.01052951047662274,-0.0001591689066573482,0.0025217363930212164,0.12013481256261146,0.050001862030323016,0.855,0.1199983585866743,0.05000393920986557,0.705,-1.641413325689789e-06,3.939209865563842e-06,0.0,0.12000000000000002,0.05000000000000001,0.705,2.7755575615628914e-17,6.938893903907228e-18,0.0,0.7168856254661548,0.0,0.02080000000000001,0.0,0.0,0.020642487003109607,2.3955173558620124e-06,0.02064248714210699,-3.7870446173648986e-05,28.48454641050879,0.005260145693727217,-0.014874347926911804,28.48454689619552,28.484550779813752,False,False,0.0
fixed_payload,0.02800000000000001,0.00018009029540070747,-2.7363236143390455e-06,4.327260410493137e-05,0.011288649255153113,-0.0001704031292385166,0.0027010789656064303,0.12015561938853192,0.05000214890032963,0.8549999999999999,0.11999810639164152,0.05000454441768549,0.7049999999999998,-1.8936083584775165e-06,4.54441768548558e-06,-1.1102230246251565e-16,0.11999999999999998,0.049999999999999996,0.7049999999999997,-1.3877787807814457e-17,-6.938893903907228e-18,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.02240000000000001,0.0,0.0,0.022219909704599302,2.7363236143390455e-06,0.02221990987308484,-4.3272604104860335e-05,28.52116661344259,0.005666732427241667,-0.016077179512468523,28.52116717639039,28.521171707686023,False,False,0.0
fixed_payload,0.030000000000000013,0.00020418771896320555,-3.0995605334283113e-06,4.903321251878005e-05,0.01204871178124904,-0.00018161845954463288,0.0028803042069243403,0.12017792655284505,0.05000245634206368,0.855,0.11999783625744434,0.05000519266567802,0.705,-2.1637425556553236e-06,5.192665678013797e-06,0.0,0.12000000000000002,0.05000000000000001,0.705,2.7755575615628914e-17,6.938893903907228e-18,0.0,0.7168856254661548,0.0,0.02400000000000001,0.0,0.0,0.023795812281036804,3.0995605334283113e-06,0.02379581248290584,-4.9033212518700964e-05,28.557693664253613,0.0060735624679216435,-0.01728828889626009,28.5576943101069,28.557699543108246,False,False,0.0
fixed_payload,0.032000000000000015,0.00022980710993980442,-3.4851899984405957e-06,5.515203187961833e-05,0.012809695488299433,-0.00019281473250614214,0.0030594096804191424,0.12020173591408287,0.05000278436486006,0.8549999999999999,0.11999754819511967,0.05000588392539349,0.7049999999999998,-2.451804880329589e-06,5.883925393489198e-06,-1.1102230246251565e-16,0.11999999999999997,0.04999999999999999,0.7049999999999997,-2.7755575615628914e-17,-1.3877787807814457e-17,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.02560000000000001,0.0,0.0,0.025370192890060206,3.4851899984405957e-06,0.02537019312944643,-5.515203187966833e-05,28.59412757889776,0.006480628505399284,-0.018507655554513565,28.594128313288852,28.59413430286256,False,False,0.0
fixed_payload,0.034000000000000016,0.00025695030556058853,-3.893173565780989e-06,6.162881779134159e-05,0.013571597810392058,-0.00020399178367019665,0.003238392955861628,0.12022704932584244,0.050003132977780106,0.855,0.11999724221590263,0.050006618167778544,0.705,-2.7577840973624923e-06,6.618167778540962e-06,0.0,0.12000000000000004,0.05000000000000002,0.705,4.163336342344337e-17,1.3877787807814457e-17,0.0,0.7168856254661548,0.0,0.027200000000000016,0.0,0.0,0.026943049694439426,3.893173565780989e-06,0.026943049975714197,-6.16288177912594e-05,28.630468373511928,0.006887923237652599,-0.019735258879506563,28.630469202060823,28.630476003912268,False,False,0.0
fixed_payload,0.03600000000000002,0.0002856191379252242,-4.3234724641841825e-06,6.846332101006784e-05,0.014334416182317844,-0.00021514944920159694,0.0034172516093631203,0.12025386863678629,0.05000350218961172,0.855,0.11999691833122571,0.0500073953631775,0.705,-3.081668774287949e-06,7.39536317749534e-06,0.0,0.12,0.049999999999999996,0.705,0.0,-6.938893903907228e-18,0.0,0.7168856254661548,0.0,0.028800000000000017,0.0,0.0,0.028514380862074792,4.3234724641841825e-06,0.028514381189846488,-6.846332101018149e-05,28.666716064413855,0.007295439371088123,-0.020971078179951252,28.666716992727977,28.666724663401627,False,False,0.0
fixed_payload,0.03800000000000002,0.0003158154340043746,-4.776047595951626e-06,7.565528745684643e-05,0.015098148039575187,-0.00022628756588372186,0.0035959832233893006,0.12028219569064381,0.05000389200886995,0.8549999999999999,0.11999657655271859,0.050008215481334134,0.7049999999999998,-3.4234472814087535e-06,8.215481334131192e-06,-1.1102230246251565e-16,0.12,0.049999999999999996,0.7049999999999997,0.0,-6.938893903907228e-18,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.030400000000000017,0.0,0.0,0.030084184565995643,4.776047595951626e-06,0.030084184945108967,-7.565528745701044e-05,28.70287066810187,0.00770316962062326,-0.02221509268143326,28.702871701775848,28.70288029865553,False,False,0.0
fixed_payload,0.04000000000000002,0.0003475410156411231,-5.2508595381905235e-06,8.32044582303943e-05,0.01586279081837426,-0.00023740597111944869,0.0037745853867739328,0.12031203232621178,0.050004302443797145,0.8549999999999999,0.11999621689220741,0.0500090784913931,0.7049999999999998,-3.7831077925876144e-06,9.078491393095522e-06,-1.1102230246251565e-16,0.11999999999999998,0.05,0.7049999999999997,-1.3877787807814457e-17,0.0,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.03200000000000002,0.0,0.0,0.0316524589843589,5.2508595381905235e-06,0.03165245941989419,-8.320445823040146e-05,28.738932201254695,0.008111106709768329,-0.023467281526761065,28.73893334587013,28.738942927179288,False,False,0.0
fixed_payload,0.04200000000000002,0.0003807976995524057,-5.747868544054647e-06,9.111056961985926e-05,0.016628341955641307,-0.0002485045029320618,0.003953055694732478,0.12034338037735548,0.05000473350236339,0.8549999999999999,0.11999583936171436,0.05000998436190158,0.7049999999999998,-4.1606382856357316e-06,9.984361901575756e-06,-1.1102230246251565e-16,0.11999999999999998,0.049999999999999996,0.7049999999999997,-1.3877787807814457e-17,-6.938893903907228e-18,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.03360000000000002,0.0,0.0,0.033219202300447614,5.747868544054647e-06,0.03321920279772013,-9.111056961996766e-05,28.77490068073126,0.008519243370708326,-0.024727623776403633,28.77490194185648,28.77491256665837,False,False,0.0
fixed_payload,0.044000000000000025,0.0004155872973304516,-6.267034543986949e-06,9.937335311761045e-05,0.017394798889022945,-0.000259582999966151,0.0041313917488755994,0.12037624167300956,0.05000518519226681,0.855,0.11999544397345716,0.050010933060810864,0.705,-4.5560265428401525e-06,1.0933060810860984e-05,0.0,0.12,0.05000000000000001,0.705,0.0,6.938893903907228e-18,0.0,0.7168856254661548,0.0,0.03520000000000002,0.0,0.0,0.03478441270266957,6.267034543986949e-06,0.03478441326722879,-9.937335311782647e-05,28.810776123570463,0.008927572344384349,-0.02599609840889406,28.81077750676031,28.81078923495811,False,False,0.0
fixed_payload,0.04600000000000003,0.00045191161544423246,-6.808317146963948e-06,0.00010799253543205559,0.018162159056890444,-0.0002706413014884992,0.0043095911572225715,0.12041061803717894,0.05000565752093391,0.855,0.11999503073984849,0.0500119245554779,0.705,-4.969260151505006e-06,1.1924555477896281e-05,0.0,0.11999999999999998,0.04999999999999999,0.705,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.7168856254661548,0.0,0.03680000000000002,0.0,0.0,0.03634808838455579,6.808317146963948e-06,0.03634808902218467,-0.00010799253543192222,28.846558546990984,0.009336086380574763,-0.02727268432119926,28.84656005778657,28.846572950123512,False,False,0.0
fixed_payload,0.04800000000000003,0.0004897724552409206,-7.371675641741867e-06,0.00011696783850048474,0.018930419898344028,-0.0002816792473889598,0.004487651534214576,0.12044651128893988,0.050006150495520006,0.855,0.11999459967349564,0.05001295881266697,0.705,-5.400326504353958e-06,1.2958812666968855e-05,0.0,0.12000000000000002,0.05000000000000002,0.705,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.7168856254661548,0.0,0.038400000000000024,0.0,0.0,0.037910227544759104,7.371675641741867e-06,0.03791022826147336,-0.00011696783850068115,28.882247968391066,0.00974477823797603,-0.028557360329133485,28.882249612319548,28.88226373037892,False,False,0.0
fixed_payload,0.05000000000000003,0.0005291716129473548,-7.957068998104512e-06,0.0001262989795019405,0.01969957885321715,-0.00029269667818132225,0.0046655705007278845,0.1204839232424407,0.050006664122909425,0.8549999999999999,0.11999415078719979,0.05001403579855117,0.7049999999999998,-5.849212800210224e-06,1.4035798551165213e-05,-1.1102230246251565e-16,0.11999999999999998,0.049999999999999996,0.7049999999999997,-1.3877787807814457e-17,-6.938893903907228e-18,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.04000000000000003,0.0,0.0,0.039470828387052674,7.957068998104512e-06,0.03947082918910002,-0.00012629897950189317,28.917844405348326,0.01015364068428327,-0.029850105167804484,28.917846187922688,28.917861594127828,False,False,0.0
fixed_payload,0.05200000000000003,0.0005701108796715164,-8.56445586811285e-06,0.0001359856708701144,0.02046963336208077,-0.0003036934350041689,0.00484334568408696,0.12052285570690312,0.050007198409716035,0.855,0.11999368409395576,0.050015155478714136,0.705,-6.315906044232489e-06,1.5155478714133641e-05,0.0,0.12,0.05,0.705,0.0,0.0,0.0,0.7168856254661548,0.0,0.041600000000000026,0.0,0.0,0.04102988912032851,8.56445586811285e-06,0.0410298900141879,-0.00013598567087003133,28.953347875619507,0.010562666496270459,-0.031150897491914638,28.953349802338316,28.953366559952553,False,False,0.0
fixed_payload,0.054000000000000034,0.0006125920414040116,-9.19379458735629e-06,0.00014602762030626926,0.021240580866247638,-0.00031466935962171956,0.005020974718077425,0.12056331048662279,0.05000775336228344,0.8549999999999999,0.11999319960695128,0.05001631781815155,0.7049999999999998,-6.800393048719822e-06,1.6317818151548313e-05,-1.1102230246251565e-16,0.11999999999999998,0.049999999999999996,0.7049999999999997,-1.3877787807814457e-17,-6.938893903907228e-18,-2.220446049250313e-16,0.7168856254661546,-1.1102230246251565e-16,0.04320000000000003,0.0,0.0,0.042587407958596016,9.19379458735629e-06,0.04258740895097689,-0.00014602762030646588,28.988758397140316,0.010971848459870426,-0.03245971587627254,28.98876047348751,28.988778646614048,False,False,0.0
fixed_payload,0.056000000000000036,0.0006566168790195648,-9.845043176205622e-06,0.00015642453079218715,0.022012418807776563,-0.000325624294424666,0.005198455242958943,0.12060528938097068,0.05000832898668547,0.855,0.11999269733956666,0.050017522781272826,0.705,-7.302660433333719e-06,1.7522781272823196e-05,0.0,0.11999999999999997,0.04999999999999999,0.705,-2.7755575615628914e-17,-1.3877787807814457e-17,0.0,0.7168856254661548,0.0,0.044800000000000034,0.0,0.0,0.04414338312098047,9.845043176205622e-06,0.04414338421882195,-0.00015642453079234286,29.024075988025174,0.011381179370254436,-0.033776538816126196,29.024078219469835,29.024097873051588,False,False,0.0
