experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_x,payload_rel_y,payload_rel_z,x_des,y_des,yaw_des,tracking_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw
fixed_payload,1.0340000000000007,0.4676095642393537,-0.0008850957729911465,0.03191664474795205,0.9112919121892115,-0.0008353228513921103,0.042604715982665825,0.5841348881263111,0.05291037321740142,0.855,0.11834790771133585,0.05379379834468978,0.705,1.551000000000001,0.0,0.0,1.0833907973082348,-0.031916644747952194,58.64790257056548,0.060268679626355647,-1.051624370269456
fixed_payload,1.0360000000000007,0.46943561315347354,-0.0008867599618922517,0.032001783225058616,0.9130244570599332,-0.0008320944505526089,0.042569238553282415,0.5859528877820536,0.0529187867343879,0.855,0.11834332354269989,0.053803882507379046,0.705,1.5540000000000012,0.0,0.0,1.0845647493621644,-0.032001783225058755,58.628448325000264,0.060214651853413986,-1.0535444145947999
fixed_payload,1.0380000000000007,0.47126512573775714,-0.0008884176658804931,0.03208684985758235,0.9147562921417914,-0.000828851994120679,0.04253331626186862,0.5877743554866506,0.052927197920816425,0.855,0.11833874233317704,0.05381395788270868,0.705,1.557000000000001,0.0,0.0,1.0857352377422405,-0.032086849857582145,58.6088975425308,0.06015990443557012,-1.0554600119461632
fixed_payload,1.0400000000000007,0.4730981005668437,-0.0008900688569426687,0.032171843757116875,0.9164874145432692,-0.0008255955310878273,0.04249694976726242,0.5895992898705906,0.0529356067004156,0.855,0.11833416413283349,0.05382402436629609,0.705,1.560000000000001,0.0,0.0,1.0869022638737924,-0.032171843757117013,58.58925037421584,0.06010443810004103,-1.0573711440107654
fixed_payload,1.0420000000000007,0.47493453620959913,-0.0008917135071637638,0.03225676403658102,0.9182178213777196,-0.0008223251105475546,0.04246013973207478,0.5914276895585423,0.052944012996987734,0.855,0.1183295889916986,0.053834081853930404,0.705,1.563000000000001,0.0,0.0,1.0880658291879224,-0.032256764036580954,58.56950697114608,0.06004825358106736,-1.0592777925314998
fixed_payload,1.0440000000000007,0.4767744312291259,-0.0008933515887271531,0.03234160981022638,0.9199475097633661,-0.0008190407816946574,0.04242288682267896,0.5932595531693633,0.05295241673440962,0.855,0.11832501695976416,0.05384413024157338,0.705,1.5660000000000012,0.0,0.0,1.0892259351214961,-0.03234160981022649,58.54966748444389,0.05999135161989615,-1.0611799393069725
fixed_payload,1.0460000000000007,0.4786177841827725,-0.0008949830739148021,0.03242638019364478,0.9216764768233038,-0.0008157425938245291,0.04238519170919982,0.5950948793161095,0.05296081783663303,0.855,0.11832044808698361,0.05385416942536018,0.705,1.569000000000001,0.0,0.0,1.090382583117133,-0.03242638019364463,58.52973206526282,0.05993373296476337,-1.063077566191736
fixed_payload,1.0480000000000007,0.4804645936221435,-0.000896607935107467,0.03251107430377578,0.9234047196854992,-0.0008124305963324622,0.04234705506550307,0.5969336666060443,0.052969216227685426,0.8549999999999999,0.11831588242327179,0.053864199301600225,0.7049999999999998,1.572000000000001,0.0,0.0,1.0915357746231975,-0.03251107430377598,58.50970086478736,0.05987539837087659,-1.0649706550963147
fixed_payload,1.0500000000000007,0.4823148580931091,-0.000898226144784893,0.03259569125891415,0.9251322354827918,-0.0008091048387129498,0.04230847756918455,0.5987759136406476,0.05297761183167055,0.855,0.11831132001850414,0.05387421976677802,0.705,1.575000000000001,0.0,0.0,1.0926855110937874,-0.03259569125891426,58.48957403423255,0.05981634860039753,-1.0668591879874179
fixed_payload,1.0520000000000007,0.4841685761358149,-0.0008998376755260109,0.03268023017871727,0.9268590213528939,-0.0008057653705589893,0.04226945990155945,0.6006216190156253,0.05298600457276905,0.855,0.11830676092251619,0.053884230717553945,0.705,1.5780000000000012,0.0,0.0,1.0938317939887263,-0.03268023017871746,58.469351724843506,0.0597565844224245,-1.0687431468879638
