experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_x,payload_rel_y,payload_rel_z,payload_disp_x,payload_disp_y,payload_disp_z,x_des,y_des,yaw_des,tracking_error,lateral_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw
free_payload,4.091999999999771,2.3064184703272392,0.39679831392737935,-0.8227024378147461,0.8015008200942583,-0.27147480523604606,0.07258464388851527,2.3848904117902547,0.34760059705379476,0.8548619832445327,0.08007494310320418,-0.04974066648405667,0.7048619832445326,-0.03992505689679582,-0.09974066648405668,0.10486198324453266,2.455199999999863,-0.03248719734720666,-0.5311862233392101,0.4543368725538447,-0.42928551127458603,0.2915162144755361,-1.7935435026711364,-17.900030837306765,7.014632769551916
free_payload,4.093999999999771,2.3080212158749815,0.39625422772916813,-0.822554062941735,0.801372773871218,-0.2720430991056112,0.07418743650549837,2.386500671901028,0.34706956269245953,0.8548619832428953,0.08008220157378876,-0.04972875123491982,0.7048619832428953,-0.03991779842621124,-0.09972875123491982,0.1048619832428953,2.4563999999998627,-0.033192170866538896,-0.5311360245489183,0.45435720842218513,-0.42944639859570705,0.29141803839281666,-1.803175164757219,-17.884373835106878,7.005869732118013
free_payload,4.095999999999771,2.3096237048624486,0.39570900606362047,-0.8224024870905032,0.8012444937334308,-0.27261083277383,0.07578792561589012,2.3881108341291895,0.34653764907845347,0.8548619832412534,0.0800896182542079,-0.04971657865071466,0.7048619832412534,-0.03991038174579209,-0.09971657865071466,0.1048619832412534,2.4575999999998626,-0.033897062487488853,-0.531084745140831,0.45437688988166586,-0.42960606855110933,0.2913177419496722,-1.8127896411217934,-17.86866329874843,6.9970675448258515
free_payload,4.097999999999771,2.3112259368238313,0.3951626500543111,-0.8222477148844229,0.801115980691313,-0.27317800465468206,0.07738610304016577,2.389720897668731,0.3460048570290371,0.854861983239607,0.08009719280628236,-0.04970414903458337,0.704861983239607,-0.03990280719371764,-0.09970414903458337,0.10486198323960705,2.4587999999998624,-0.03460187047080693,-0.531032385046716,0.4543959146212341,-0.42976452052511804,0.2912153298377067,-1.8223869508605937,-17.852899265681355,6.9882263780717935
free_payload,4.0999999999997705,2.3128279112953356,0.3946151608279854,-0.8220897509631502,0.8009872357522726,-0.2737446131628576,0.07898196063639085,2.3913308617125675,0.34547118736472066,0.8548619832379563,0.08010492488873622,-0.04969146268959046,0.7048619832379562,-0.03989507511126378,-0.09969146268959046,0.10486198323795626,2.4599999999998623,-0.03530659307744929,-0.5309789441969373,0.45441428033764325,-0.4299217539054347,0.2911108067662127,-1.8319671130348683,-17.837081773523924,6.979346402464751
free_payload,4.10199999999977,2.314429627815177,0.3940665395145579,-0.8219285999825496,0.8008582599207074,-0.27431065671375504,0.08057549030025672,2.3929407254525477,0.34493664090925913,0.854861983236301,0.08011281415721205,-0.049678519918726294,0.704861983236301,-0.03988718584278794,-0.0996785199187263,0.10486198323630103,2.461199999999862,-0.036011228568582944,-0.530924422520458,0.4544319847354573,-0.43007776808314085,0.29100417746209173,-1.8415301466711123,-17.82121086006298,6.9704277888238755
free_payload,4.10399999999977,2.316031085923573,0.3935167872471109,-0.8217642666146194,0.8007290541980011,-0.2748761337234785,0.08216668396511571,2.394550488079462,0.3444012184896473,0.8548619832346415,0.08012086026428511,-0.049665321024910614,0.7048619832346414,-0.039879139735714886,-0.09966532102491062,0.10486198323464146,2.462399999999862,-0.03671577520558989,-0.5308688199448424,0.45444902552705424,-0.4302325624527008,0.29089544666977707,-1.8510760707607758,-17.80528656325409,6.9614707081763365
free_payload,4.10599999999977,2.317632285162738,0.3929659051618932,-0.8215967555474154,0.8005996195825219,-0.2754410426088355,0.08375553360201574,2.396160148783054,0.3438649209361146,0.8548619832329775,0.08012906285948107,-0.04965186631099633,0.7048619832329774,-0.039870937140518925,-0.09965186631099633,0.10486198323297746,2.463599999999862,-0.03742023125007132,-0.5308121363962578,0.4544654004326293,-0.43038613641196455,0.2907846191511574,-1.8606049042599233,-17.789308921221757,6.9524753317549965
free_payload,4.10799999999977,2.3192332250768772,0.39241389439831853,-0.8214260714849759,0.800469957069619,-0.27600538178733447,0.08534203121973447,2.3977697067520287,0.3433277490821204,0.8548619832313091,0.08013742158929071,-0.049638156079772844,0.7048619832313091,-0.03986257841070928,-0.09963815607977285,0.10486198323130913,2.4647999999998618,-0.038124594963851774,-0.5307543717994767,0.45448110718019785,-0.4305384893621703,0.29067169968549944,-1.8701166660889363,-17.77327797225955,6.943441830996123
free_payload,4.109999999999769,2.3208339052121807,0.39186075609896415,-0.8212522191472463,0.8003400676516204,-0.2765691496771829,0.08692616886481314,2.399379161174062,0.3427897037643485,0.8548619832296365,0.08014593609718457,-0.049624190633970056,0.7048619832296364,-0.03985406390281543,-0.09962419063397006,0.10486198322963647,2.4659999999998616,-0.038828864608984215,-0.5306955260778795,0.4544961435055994,-0.43068962070794836,0.2905566930693668,-1.8796113751322112,-17.75719375483032,6.934370377537149
